,fixture_id,league_season,league_id,teams_home_id,teams_away_id,fixtures_played_home,s_points_home,l5_points_home,s_avg_ball_possession_home,l5_avg_ball_possession_home,s_avg_total_passes_home,l5_avg_total_passes_home,s_avg_passes_accurate_home,l5_avg_passes_accurate_home,s_avg_shots_on_goal_home,l5_avg_shots_on_goal_home,s_avg_shots_off_goal_home,l5_avg_shots_off_goal_home,s_avg_total_shots_home,l5_avg_total_shots_home,s_avg_shots_insidebox_home,l5_avg_shots_insidebox_home,s_avg_shots_outsidebox_home,l5_avg_shots_outsidebox_home,s_avg_blocked_shots_home,l5_avg_blocked_shots_home,s_avg_corner_kicks_home,l5_avg_corner_kicks_home,s_avg_goalkeeper_saves_home,l5_avg_goalkeeper_saves_home,s_avg_offsides_home,l5_avg_offsides_home,s_avg_fouls_home,l5_avg_fouls_home,s_avg_yellow_cards_home,l5_avg_yellow_cards_home,s_avg_red_cards_home,l5_avg_red_cards_home,fixtures_played_away,s_points_away,l5_points_away,s_avg_ball_possession_away,l5_avg_ball_possession_away,s_avg_total_passes_away,l5_avg_total_passes_away,s_avg_passes_accurate_away,l5_avg_passes_accurate_away,s_avg_shots_on_goal_away,l5_avg_shots_on_goal_away,s_avg_shots_off_goal_away,l5_avg_shots_off_goal_away,s_avg_total_shots_away,l5_avg_total_shots_away,s_avg_shots_insidebox_away,l5_avg_shots_insidebox_away,s_avg_shots_outsidebox_away,l5_avg_shots_outsidebox_away,s_avg_blocked_shots_away,l5_avg_blocked_shots_away,s_avg_corner_kicks_away,l5_avg_corner_kicks_away,s_avg_goalkeeper_saves_away,l5_avg_goalkeeper_saves_away,s_avg_offsides_away,l5_avg_offsides_away,s_avg_fouls_away,l5_avg_fouls_away,s_avg_yellow_cards_away,l5_avg_yellow_cards_away,s_avg_red_cards_away,l5_avg_red_cards_away,exp_home_goals_ft,exp_away_goals_ft,result_prob_ft_home,result_prob_ft_draw,result_prob_ft_away,full_time_result
s_avg_total_passes_home,0.14202416711941127,0.22537268549057515,-0.03825231754187112,-0.13495985003047484,-0.10738002492857032,0.012357541963941752,0.14911311881379308,0.16410549980740236,0.5911408156507986,0.5070624956742292,1.0,0.9450371818608286,0.9848582145186574,0.9250449328213518,0.4098030521910555,0.2878436317481304,0.3697179041392398,0.23337498544898844,0.6232503886809341,0.4781794135888848,0.8051453820971894,0.6781660561463956,0.7220937951944585,0.5729007827466456,0.713992274295018,0.546437671144257,0.3546862378429587,0.21119345171610565,0.04324333607919796,-0.015114792741601152,0.20604540604189747,0.11417107224855354,-0.08715517555107345,-0.1269805888092067,0.0608999421888614,0.0027315498154429118,0.0073122774614211555,-0.0037387475818650285,0.01318362919285606,0.008908120609933559,-0.011885194216112142,0.2908400107745331,0.20158745693373664,0.7696950641555752,0.7162856858078219,0.7063536248162254,0.6514060492998164,0.1806376754556071,0.10404715102431379,0.2628813569744572,0.14874404525822765,0.4359207245829455,0.317526420734569,0.6634909555950915,0.5557666903555394,0.633219715078798,0.49452200655132533,0.6002559302576729,0.4596990996798961,0.18915496411910876,0.09802270162762784,0.1520894321293934,0.061193706638550574,0.17309198873506862,0.09489941437500553,-0.026402702651536797,-0.0640225943905406,0.1349145158264656,0.07166567584907267,-0.0013385026875291145,0.00479377613189447,0.17741885533627053,-0.03434697251826238,0.14992679943844403,-0.15872029702784066,-0.09660307127843283,0.007269234608801189
l5_avg_total_passes_home,0.11398795220509762,0.18225189569495567,-0.07904127746095174,-0.1448943969419152,-0.11710025826409634,0.004674920210728906,0.1526866772178268,0.15907407791679568,0.5106167893352523,0.5850117036688293,0.9450371818608286,1.0,0.9326126766902789,0.9816353812562243,0.3693965127733593,0.30327482607076994,0.3148799713722507,0.26568329972957766,0.5640745873856431,0.514849458604345,0.7545404800267735,0.7001155581380584,0.675211350686827,0.6093189395070411,0.6712572910944488,0.5803115814388079,0.30089884610813455,0.2388069439678299,-0.010561124464141154,-0.045851517740020005,0.16245841613492845,0.1152159962306001,-0.1416467264309511,-0.16321635536447457,0.002976156150008706,-0.03325057554278394,0.0033989923102405754,-0.020414415779770195,0.005647842048351705,0.0033732894102443756,-0.011475021731639404,0.21071547065633722,0.1980524014142282,0.7150067767428407,0.7184032601817928,0.6545103832038406,0.6482830827498071,0.13169934665038427,0.10022894655147968,0.20420618329812568,0.1512273390382888,0.37101604678153566,0.31870044479952536,0.6090428876002312,0.556599593022986,0.5847782478142494,0.5038798987076185,0.5547275709086207,0.4632675090507076,0.13240431807205733,0.09864199474061967,0.10349722746479134,0.05848079202889078,0.1309374767894182,0.09663255815256455,-0.08026168821277084,-0.08767821494999284,0.08011910330090857,0.0563121025588211,-0.003276368877869142,0.00013246740949904407,0.18094666862909475,-0.0461332266691087,0.15916995387515134,-0.1547340093818661,-0.10812093681714484,0.004346412129372955
s_avg_passes_accurate_home,0.11969335313268155,0.1968013543209738,0.007129624367057743,-0.15075258563033136,-0.11700752476369898,-0.010183869472416528,0.15988452093433295,0.19885794194891523,0.6261388018870263,0.5484101865899167,0.9848582145186574,0.9326126766902789,1.0,0.9435333056659274,0.45482465453285487,0.32655595817557953,0.3799090700436579,0.24362251978601956,0.6290341827261811,0.48594786841239457,0.7716532485161717,0.6494229017360212,0.6832287088115556,0.5417110042080383,0.6742547178562599,0.5142927793572735,0.3710553214421979,0.22779406948688186,0.026936934424354315,-0.02344228488836461,0.2023187655447549,0.1145498031073524,-0.09638176985042135,-0.1324894285997037,0.053293726368872404,-0.0015389323407957278,0.00802258935791553,-0.004950078134143867,-0.009245910671201799,-0.01054470242479535,-0.015970000594045436,0.2646443689013904,0.1806754566540697,0.7061833995927049,0.6553632574478855,0.6595020692858747,0.6081906005732228,0.17624107088864804,0.10389178566352626,0.25062420626423926,0.1424227286394778,0.4021444729505077,0.2911942257159453,0.6013008702713566,0.5016914400417377,0.5737113807846229,0.44480433540262326,0.5363543044102542,0.40792907690756436,0.17361033418463212,0.0910079879226636,0.15156750575775646,0.06134559975857569,0.16412982969740436,0.09179021989072263,-0.02030609984078885,-0.05445680412044917,0.1416274545116088,0.07929386687462452,0.0003785187396197936,0.005561806711598212,0.2161491277679113,-0.0472419533939753,0.18417518484797923,-0.18267572262200324,-0.123639013815215,0.0015976010865855885
l5_avg_passes_accurate_home,0.09346469062536059,0.15752081163567686,-0.024439898573154387,-0.15994956483196782,-0.12596446436760983,-0.018450213545739176,0.16324174857717477,0.19199003392228137,0.5507795558971952,0.629133732004692,0.9250449328213518,0.9816353812562243,0.9435333056659274,1.0,0.4183003023322917,0.3442336972910301,0.3300418320993208,0.27814153705954414,0.5722106057866936,0.5226034725374298,0.7185144398275476,0.6654816821459135,0.6337942846486379,0.5730945269802601,0.6276371310537467,0.5431835349450037,0.32164537199786697,0.2579354079668531,-0.020095741834878417,-0.0549553928976055,0.16318318313737462,0.11267255329050409,-0.13975019738664315,-0.16436455764089522,0.003290710088460185,-0.037633240679004726,0.00448684376534002,-0.021209974408312713,-0.017343484476110418,-0.016242550224626773,-0.015354490064619445,0.19341443628369343,0.17499266580353234,0.6494491821611665,0.6473437136072677,0.6067445109652152,0.5979248491054178,0.13273298038210946,0.09957873732128653,0.19727116032318584,0.14286039152323743,0.3404575683464437,0.2869504233728702,0.5450451176256418,0.493462250537518,0.5231664248216278,0.4449442385566603,0.4875937582276903,0.40207090556404335,0.12188097018393958,0.08931936098246007,0.10876720014454302,0.05872358851360602,0.12761677559550824,0.09214263310885767,-0.06358903692888891,-0.07161760054787379,0.09510473700884887,0.06652279578580647,-0.000515945914572354,0.0009846705791667757,0.21928563572533338,-0.05977364781894314,0.19347691807174403,-0.1771021827637678,-0.1358607435011367,-0.001481789338046478
s_avg_shots_on_goal_home,-0.014233804511473918,0.005797660096790549,0.09601291911315919,-0.12796074516778813,-0.07557202644974734,-0.039840698012463434,0.23721746441255856,0.373209115039894,0.6662753189031578,0.5593410241828365,0.4098030521910555,0.3693965127733593,0.45482465453285487,0.4183003023322917,1.0,0.7078982378988594,0.5853335186388078,0.3834748726556299,0.804204504752479,0.6202869289989733,0.5576372215793207,0.45559538428539315,0.41859274948698727,0.30404268891635644,0.41544700816276325,0.29387786111166503,0.6269059439780735,0.4025662435156501,0.06875206555940626,0.0010945230067432167,0.2593584013826824,0.14269292802884426,0.09187940948022748,0.03283446987001659,0.10144935913880036,0.020694463982451294,-0.018590743521664593,-0.024555766799840683,-0.03879271084193381,-0.045184619052422104,-0.04302157709430494,0.3330476092999783,0.21559311129990555,0.18455824866020715,0.1380740073941784,0.18044651834626815,0.14000820411744225,0.27610477804000705,0.16018342943364763,0.3034562350780787,0.16724176526571105,0.31710788238032417,0.19670464292398035,0.20851682432899876,0.13457145490161587,0.18499227442126415,0.10195990235225319,0.18026580248999532,0.10974454319467404,0.2704002449984082,0.1475574912273174,0.25961634278375706,0.1257603875877818,0.17967025798299693,0.08460060622460952,0.14068838874936956,0.08866683478058247,0.19935118966800475,0.11075940180843924,-0.00460267851924153,-0.0016893893776052961,0.4067796022884796,-0.1018398908924395,0.3582627018778343,-0.2724273173222561,-0.27399591511552573,-0.03774962178638236
l5_avg_shots_on_goal_home,-0.02497491506659747,-0.021258677410579654,0.019079654775754892,-0.10358727988458592,-0.05362679168628098,-0.030587615270202664,0.20750137664356919,0.443239240485472,0.43451211788351574,0.48226117255671636,0.2878436317481304,0.30327482607076994,0.32655595817557953,0.3442336972910301,0.7078982378988594,1.0,0.4036996940612678,0.3688567300431437,0.59006162941267,0.7246417156317593,0.422684965916284,0.5388854033106432,0.3077751612264823,0.3670934786752242,0.3100252689931412,0.3025187211660256,0.43925207068737576,0.4325144186765806,-0.011127809729053485,-0.033603425887483114,0.15274385084335032,0.12059477999967137,0.0004906015804993923,-0.010105303355364798,-7.492940068740116e-05,-0.032969513258079675,-0.016412076881686596,-0.03595744179818292,-0.02978801611896096,-0.0325591131851063,-0.036107231529493314,0.16364633652312519,0.16361960503191086,0.10323102862581507,0.10307075459638491,0.10138509823599666,0.10110737742345743,0.16237661334181425,0.12842380634020903,0.171082408253903,0.13133488142622593,0.1861691861354405,0.16284142156999115,0.13162349883364166,0.1180613567751336,0.11671269259821919,0.10237565372814604,0.11420715095396138,0.10338984331994198,0.14809787234037106,0.11662652393081395,0.13963745086280804,0.09817836202373942,0.08748233099997543,0.06276884903891104,0.041536965531066054,0.037013531809302815,0.08380343256990148,0.06016353756738789,-0.0075095681400026365,-0.016187760956540845,0.32582848189960806,-0.09075969312450625,0.29188820800590504,-0.2153398293647364,-0.22590526216611778,-0.03414471237767655
s_avg_shots_off_goal_home,-0.07360523198384916,-0.011602164136865462,0.18898732506394014,-0.11547592388308518,-0.0499396882494572,-0.05407040549139792,0.08470060643928452,0.16936363778372426,0.5995124676509416,0.4545145417115142,0.3697179041392398,0.3148799713722507,0.3799090700436579,0.3300418320993208,0.5853335186388078,0.4036996940612678,1.0,0.658088407258542,0.8179467043869839,0.6198225427473809,0.5390430410218504,0.4310327517658064,0.538343871815802,0.40165867152602547,0.4283968416325339,0.3060447738443142,0.602537067801356,0.3768502878521404,0.11955488757516247,0.022890834238488422,0.263370113055798,0.14346798031439692,0.17908452128566418,0.11193725248433796,0.2259610193168566,0.1293573419586782,0.004969104880285692,0.0017049047201429578,-0.0529275659281266,-0.054286697721121546,-0.02992440286382898,0.395850422108394,0.24688523119438913,0.2630060435988183,0.2052396209155568,0.2508918817081479,0.19927579094747155,0.3035749686099731,0.17208853627506848,0.38545765759830425,0.21914370144446893,0.385687286789776,0.24153195086996485,0.2587617269312189,0.17029966122033258,0.29228120085040576,0.18666022435603236,0.2379479502770668,0.14537952595764417,0.30679724703120814,0.15733211329720878,0.289506617023446,0.14520404419565827,0.22866702649592516,0.11144502766360138,0.1882583843250099,0.12708008992089279,0.2855224640070679,0.18312052410728158,0.010849576990604501,0.0222570100725951,0.1584648135058772,-0.07630487798428869,0.16094034160754364,-0.09373654294036109,-0.13465480900620455,-0.03167168469750073
l5_avg_shots_off_goal_home,-0.07620767719300851,-0.03825776781284208,0.08946373162559021,-0.08167297318467645,-0.030129526373845382,-0.04746127075577642,0.061981899470118694,0.10279115956462796,0.3508266412056068,0.4362728793375872,0.23337498544898844,0.26568329972957766,0.24362251978601956,0.27814153705954414,0.3834748726556299,0.3688567300431437,0.658088407258542,1.0,0.558684418316541,0.7620493299474178,0.3759449895488219,0.5193839541354246,0.37896655753379604,0.5022875125495906,0.29389494998166327,0.34203865136011774,0.3864154333378438,0.4392848309031067,0.016397947420400325,-0.04817627682188837,0.1467557037342853,0.11144584896593138,0.06172334738684059,0.04430431208051309,0.08260023403384026,0.05268138293028086,-0.0012103530189874593,-0.02386284623144051,-0.04613081716536418,-0.040852526144419046,-0.021838840187686875,0.1986022890265499,0.19310140706882273,0.15202950924980868,0.15564361700714704,0.14492502053354278,0.14746969863295142,0.16981904300428655,0.13481673498804234,0.2178743814493753,0.17216488249358242,0.22424145154137112,0.19553684669827448,0.1598170053516069,0.14902814195192052,0.18764254672372302,0.16542613271282303,0.1497527786944076,0.1259894404348447,0.16763858159483871,0.13163421920098906,0.146719475202241,0.10983602643731413,0.12785690663107377,0.08947329345942857,0.06816219831913009,0.06279296675692321,0.13716850000344233,0.11435765105873268,0.010755262655305152,0.015667431155751317,0.11340178305977504,-0.062310659137062095,0.11774747824297518,-0.06068207684814075,-0.10170616875522422,-0.021747129323426817
s_avg_total_shots_home,0.021517881348823552,0.10066743007341579,0.05202825355375079,-0.12702771904676619,-0.07103583762817184,-0.033456638473057715,0.18169107976313487,0.2826576486122461,0.7070981692502972,0.5730956370187622,0.6232503886809341,0.5640745873856431,0.6290341827261811,0.5722106057866936,0.804204504752479,0.59006162941267,0.8179467043869839,0.558684418316541,1.0,0.7721845936690876,0.8029345903199222,0.6694369781342536,0.732793624996082,0.5684544371023476,0.7439713954437935,0.5668755741723773,0.7069930316651835,0.45771773844960567,0.09435329455446007,0.0045813487241505215,0.26748906783490906,0.13866538774061873,0.08940125723424751,0.02162016813400861,0.14284058297205302,0.05382889098309962,-0.00931142635198898,-0.01520651194288684,-0.03240359373735477,-0.036123850591119555,-0.033635648536107794,0.4078907755916948,0.2666367310232431,0.4366792369055017,0.3734324199184118,0.4025998949540045,0.3436436243825494,0.31531201891177024,0.18208241026697689,0.38380999618993855,0.21698552637004093,0.4706114092607517,0.3149437044076168,0.45519598555516155,0.34607439804071727,0.445066324787039,0.316459884306804,0.42893706435150125,0.3047353477653154,0.3284705981465965,0.1778102844904704,0.29284621418630125,0.14415584760098119,0.21769269969619745,0.09836769805593164,0.12398814575448606,0.0629841002784744,0.2286093547391877,0.12888313708971394,0.002462979010516129,0.00861448524369031,0.29218932450907836,-0.07500765219870134,0.260145651031362,-0.20383378751934128,-0.19652718543576034,-0.026579802158851626
l5_avg_total_shots_home,-0.00468428912043883,0.052773934447063395,-0.03041519915941225,-0.11151218328196211,-0.05583570788139924,-0.03810444783681847,0.1552709483033157,0.2800512217670369,0.477568156075472,0.5763860025382394,0.4781794135888848,0.514849458604345,0.48594786841239457,0.5226034725374298,0.6202869289989733,0.7246417156317593,0.6198225427473809,0.7620493299474178,0.7721845936690876,1.0,0.649778462669626,0.8021268604800962,0.5929286108520195,0.7108851311016016,0.6094474754128223,0.7167589758437739,0.5239956687178443,0.5798840042682459,-0.00893182156855171,-0.05688422789873082,0.15969837660127523,0.12015866471981188,-0.014662255465725242,-0.030734940250088803,0.016110876582064556,-0.013360386408185654,-0.012459182997794556,-0.04066859184087369,-0.0369761205253641,-0.035998948301692826,-0.03225099743913806,0.22027486470447608,0.2247127738821711,0.3169668506448674,0.3213102016303921,0.2899928003050085,0.2903069320760318,0.196189531235557,0.15886171568812676,0.23554583273726534,0.18964001293576024,0.31850201491590874,0.2833447970747083,0.3445429988955775,0.31875993852973405,0.3407032463076742,0.30338427124531936,0.33270227138891306,0.2851321257845954,0.19668619374187774,0.15891134255609846,0.16233200232962422,0.12210181592654305,0.11874612692310033,0.08092283876582977,0.01637116503845662,0.010929562527085223,0.09632481955536482,0.0750817563359926,0.0033953867756366407,-0.004242592542850117,0.24722592742283536,-0.07059129679148024,0.22247341273342372,-0.16922711050689088,-0.17012309060640335,-0.019594087731836417
s_avg_shots_insidebox_home,0.15030317753846711,0.26534913784785574,-0.10586399910545909,-0.0939423040419807,-0.060308713183098175,-0.01744869204625209,0.16076433218509156,0.23631606065451782,0.4962254799991625,0.42347531761101936,0.8051453820971894,0.7545404800267735,0.7716532485161717,0.7185144398275476,0.5576372215793207,0.422684965916284,0.5390430410218504,0.3759449895488219,0.8029345903199222,0.649778462669626,1.0,0.85709631840167,0.7391930603620955,0.5901417254442854,0.8269606018989675,0.6511162656047048,0.5008424654521056,0.3358283400797137,0.017461534157618815,-0.027451744987038763,0.21330860817575278,0.12203453435614361,-0.044503326437557354,-0.08392427862936057,0.022114713820235443,-0.023787989955756064,-0.007078627254572826,-0.017774704702978403,-0.01659415839772605,-0.015914530136027817,-0.01926533971366574,0.2773236192861058,0.19481492309474466,0.6626318825848211,0.6093852688153432,0.599995016908336,0.5460805556717417,0.20481634850035332,0.12384867078926227,0.25909794258821,0.15188546452325583,0.45532775542203335,0.33921060809188786,0.6801535390318401,0.5726520214471665,0.634672821222413,0.5030380404763852,0.6280839787516361,0.4871334762578577,0.21062306339128323,0.11941670710733396,0.17165666148381914,0.08591914312666675,0.15257489895088627,0.07218140788179833,-0.01712326221195339,-0.051939651581038165,0.0949155370979288,0.039798248620849686,0.00508242885330337,0.001998092046673232,0.2457858915713158,-0.044489782356123116,0.2068536152851017,-0.1940602240047882,-0.14335023151080817,4.608602902242374e-05
l5_avg_shots_insidebox_home,0.10632836411663253,0.19966591755721455,-0.1407015677373124,-0.09157669817967429,-0.05155884100956492,-0.00766918835000192,0.15705092471602056,0.2589220737550489,0.3566858178155044,0.42859528755815124,0.6781660561463956,0.7001155581380584,0.6494229017360212,0.6654816821459135,0.45559538428539315,0.5388854033106432,0.4310327517658064,0.5193839541354246,0.6694369781342536,0.8021268604800962,0.85709631840167,1.0,0.6319522623154404,0.5997450691604284,0.7177689941699126,0.7292361856140445,0.39181310141765857,0.4323029014113816,-0.04362189684625769,-0.06400130380237593,0.1446320556606917,0.11842091301381472,-0.09754537209236015,-0.105065017621678,-0.049655903704683646,-0.05885062808205826,-0.009734714598276276,-0.03209461167357718,-0.007063234095598551,-0.005392302713262646,-0.021346239020436086,0.16407773769674425,0.17840051725564654,0.5530486447493437,0.5559399805375072,0.49831433262588576,0.4936482701677063,0.13449568795979414,0.11403758355307408,0.1718225244759387,0.14329471961973234,0.3503029500117758,0.3184933586473097,0.5737110864004307,0.5333167394546198,0.5384782407437767,0.4804418639277148,0.5336693833400332,0.4580896430552182,0.1319792896772519,0.11624805812488247,0.0959557521334563,0.07411744631299089,0.0922264141063286,0.06742746138636757,-0.07354376344878491,-0.07175419302638922,0.022405788979754725,0.017350853057515027,0.002064558802855212,-0.005350008868746314,0.21664794986546512,-0.04651466116430111,0.18595152556617645,-0.16977184870485323,-0.13075482069742198,-0.0020557439686602202
s_avg_shots_outsidebox_home,-0.006548141890988742,0.08716465492758987,-0.03789243002468458,-0.07735003953769169,-0.047610302079359776,-0.03542423743738534,0.048844142071672696,0.09924174434338887,0.4046448756063651,0.3322045628085731,0.7220937951944585,0.675211350686827,0.6832287088115556,0.6337942846486379,0.41859274948698727,0.3077751612264823,0.538343871815802,0.37896655753379604,0.732793624996082,0.5929286108520195,0.7391930603620955,0.6319522623154404,1.0,0.8118292748844914,0.7981548143694656,0.6328855616526342,0.36704896780191426,0.23392859795626442,0.07143590846333936,0.020185465980467335,0.16667086289745645,0.09163461776350881,-0.07037441204100808,-0.10857033797286979,0.10190023279601852,0.050743099110989086,0.01509276135346815,0.00914591565832668,-0.03492098306448007,-0.02593814804606504,-0.006897847880626794,0.26828184200577565,0.19227717693880428,0.6341695003847072,0.5857839471677208,0.575080864915239,0.5252870298929012,0.18752400819057513,0.11387819992696063,0.29339067231667054,0.18548555615358586,0.44545171901316927,0.33778528536978364,0.6347881594738543,0.5371333831311187,0.6688972154184814,0.5417853455971776,0.5896380991953037,0.45845533602290395,0.20316326810079832,0.1201562355861279,0.16622122490604313,0.08090081110920473,0.18195895252939073,0.10056662785700544,-0.051003226760318,-0.08368520219665192,0.13440665520245015,0.08101540950195145,0.01617839558997057,0.017216701004176414,0.10551435601891276,-0.010787022872724024,0.08854358950207601,-0.1034846965177373,-0.053114680531566934,0.005088851865118959
l5_avg_shots_outsidebox_home,-0.02327260150723261,0.045445434138563834,-0.09609706273564902,-0.06903458772046354,-0.042752227650788364,-0.04560348884007856,0.03047981973635408,0.07686279487197802,0.2591827274799348,0.34617119325808837,0.5729007827466456,0.6093189395070411,0.5417110042080383,0.5730945269802601,0.30404268891635644,0.3670934786752242,0.40165867152602547,0.5022875125495906,0.5684544371023476,0.7108851311016016,0.5901417254442854,0.5997450691604284,0.8118292748844914,1.0,0.6572839615232456,0.71292305039291,0.25454403976606604,0.2985238788242468,0.0008403994975452458,-0.02156496626674013,0.0856505258090262,0.06202843476045175,-0.11971328156011529,-0.12278864174988571,0.011971991360389598,0.004316995367183495,0.005947422992780891,-0.01830750352359672,-0.04483630650281489,-0.03302308809747996,-0.006143271661695443,0.13771954745535317,0.16502438990115936,0.4946219501446074,0.506315563169619,0.4452870525474891,0.4485053505333072,0.10550760159600753,0.09861303877479277,0.18232665230276432,0.16431333535452286,0.31651617040777386,0.3008652040966129,0.5046533008734474,0.4798165858464977,0.5387037500814245,0.4939868352290014,0.4750337851316156,0.41268321292992904,0.112604501333394,0.10621287327291536,0.0779695357619554,0.07599077947881369,0.1035439708425722,0.08280116071766988,-0.1021830118766786,-0.09732631693451474,0.040399206506503776,0.04181757809143596,0.015651736958191147,0.008178312055629721,0.0867305348124727,-0.011715072070955535,0.07348039921818428,-0.08319616388414158,-0.04516256701890609,0.011285647524468955
s_avg_blocked_shots_home,0.13954539227715995,0.24637331018341146,-0.1687155804837517,-0.06870263010632169,-0.05109539790464144,-0.007191416162806837,0.09764795050202638,0.13822042495710193,0.4264844051337894,0.3636578306804351,0.713992274295018,0.6712572910944488,0.6742547178562599,0.6276371310537467,0.41544700816276325,0.3100252689931412,0.4283968416325339,0.29389494998166327,0.7439713954437935,0.6094474754128223,0.8269606018989675,0.7177689941699126,0.7981548143694656,0.6572839615232456,1.0,0.7599299964373943,0.47013489622945853,0.3160506285738368,0.03390631656160868,-0.009624645640800506,0.1145768340219882,0.053169278333814005,-0.06311591588422442,-0.10017627256470792,0.015046757452232353,-0.024780726299161487,-0.005123209589548346,-0.012092464552113281,-0.006799696486078517,-0.005421857109708517,-0.014149989046666327,0.24631714211844255,0.1768463974809361,0.5994802879515074,0.5535932646322687,0.5355232323041396,0.48727180524703256,0.1787173238091701,0.10631153657466959,0.2315123535998718,0.13973609739978235,0.42449650536178596,0.3209179830382123,0.623214817827194,0.5266156344352324,0.589351540642459,0.47316762722425804,0.6083822463118691,0.4775330454353629,0.2107567328204103,0.12489094165003577,0.14737227616153242,0.07288597697001246,0.10994652953027927,0.04098385125723867,-0.03755870471406231,-0.06901627389789719,0.05686985827928615,0.012717062659403392,0.0030338564060566104,-0.0020256192653231595,0.13869197966075145,0.001463875788061871,0.1032539136400113,-0.1296644409217649,-0.058309160145553214,0.007519523527602328
l5_avg_blocked_shots_home,0.10077849688577403,0.18515059210575155,-0.18368985522140943,-0.061690750665914784,-0.04042367492939386,-0.010888110434123868,0.07352851537650747,0.08294728172256158,0.27612394046411753,0.36458755206758175,0.546437671144257,0.5803115814388079,0.5142927793572735,0.5431835349450037,0.29387786111166503,0.3025187211660256,0.3060447738443142,0.34203865136011774,0.5668755741723773,0.7167589758437739,0.6511162656047048,0.7292361856140445,0.6328855616526342,0.71292305039291,0.7599299964373943,1.0,0.3380944060629434,0.41445293823792306,-0.027606086125480357,-0.048468355456071664,0.050766539067461015,0.03136986753039951,-0.09656588119595008,-0.10208791795130422,-0.050916847494953746,-0.05257351500449805,-0.009360323090568431,-0.028498176381757917,-0.010530270621232091,-0.010076306491486418,-0.012153726828337659,0.12770493734224053,0.14563955511791102,0.4528284882019066,0.4590378785230281,0.4012102302809822,0.3994351413748181,0.1022219404550209,0.08896039455906919,0.13243673502938896,0.11506721508774749,0.2970644887167676,0.273353554222761,0.4791480623203888,0.44752570185738433,0.45566282779220124,0.4094284516192155,0.48004873278487925,0.41138104575392653,0.12007998612734296,0.10586204435282782,0.07084505319679045,0.06560074956065791,0.047446662162802695,0.031051808191379388,-0.07568574067519325,-0.07632999925693063,-0.010124025845257472,-0.011171695461093875,0.0016590272200021957,-0.010060316685630954,0.11386308154827351,-0.0005087940373564236,0.08518432463606715,-0.10321536224550346,-0.04962262453745405,0.00875847340105439
s_avg_corner_kicks_home,-0.02474761106975265,0.027341729115082227,0.04756370190631746,-0.08646909328085424,-0.05676104727517268,-0.009219292350817343,0.16190067382068224,0.2199080472048255,0.6648618522618047,0.5319410443846775,0.3546862378429587,0.30089884610813455,0.3710553214421979,0.32164537199786697,0.6269059439780735,0.43925207068737576,0.602537067801356,0.3864154333378438,0.7069930316651835,0.5239956687178443,0.5008424654521056,0.39181310141765857,0.36704896780191426,0.25454403976606604,0.47013489622945853,0.3380944060629434,1.0,0.6484883199718833,0.0647513100398032,-0.020955907747081677,0.2413974341542017,0.1270672275007772,0.12905383537757714,0.06531626817499944,0.1402392556533426,0.057192134917825,-0.01599149485274261,-0.018713102191850097,-0.008582632935081267,-0.016604100922885646,-0.03285504285377288,0.3753862562494596,0.23671856506644745,0.18990927611241926,0.13480229688357048,0.17237541279202775,0.12327814357168569,0.26837211634643565,0.14724226195645057,0.3026531190961201,0.15429009967662285,0.32944862864955443,0.19365269019428033,0.21353381722502668,0.13152025051703306,0.2047056102305717,0.1102397747954453,0.21796438482703748,0.13100870627506558,0.31106896819938784,0.16524843019817,0.25376790517824616,0.1199054960222787,0.18486962347649036,0.07634934388633918,0.16189405998097797,0.10426821872488137,0.21445099689463562,0.11355471422462955,0.004715943350472176,0.010681589089676894,0.2189784635268401,-0.09022104839462974,0.21366045050527993,-0.12896697547298216,-0.17693697227663976,-0.030896680864860068
l5_avg_corner_kicks_home,-0.03550850473895676,-0.014201171352904465,-0.020220384582135705,-0.054726291565888575,-0.03731466119681757,-0.005724746715208797,0.13351928040634503,0.15161547054037597,0.3883729347621019,0.49565027966994746,0.21119345171610565,0.2388069439678299,0.22779406948688186,0.2579354079668531,0.4025662435156501,0.4325144186765806,0.3768502878521404,0.4392848309031067,0.45771773844960567,0.5798840042682459,0.3358283400797137,0.4323029014113816,0.23392859795626442,0.2985238788242468,0.3160506285738368,0.41445293823792306,0.6484883199718833,1.0,-0.027537285252623358,-0.07148359184685643,0.11982662637003459,0.09684322028519936,0.007479421256839849,-0.005931402615318241,0.007152060383297199,-0.010327509827089446,-0.016317962994735896,-0.03686903040345738,-0.005388602738630804,-0.010982125376932605,-0.03287209269530229,0.16308207787937742,0.17003908484456368,0.08279043712053083,0.08495987094366442,0.07287121101881965,0.07403875477716232,0.13288614350167904,0.11017609812277518,0.1426962577924902,0.1130869045117528,0.1676817345589824,0.14876048267007638,0.11122285826280218,0.10505335738516441,0.11180184072442083,0.09700698014019295,0.1289764780408852,0.10831054521469634,0.15393416867609344,0.1225182492754549,0.1157298079494637,0.08688327123250478,0.0793654685763244,0.050510483327870274,0.030395140937098216,0.027819292998494814,0.07239907295726301,0.05570625261749927,0.0005233723037825454,0.0004478329898183813,0.16110729672855498,-0.07468669566702181,0.16219340844998545,-0.093540363736742,-0.13607722115665372,-0.026753304433699616
